00:00:00,MOTB,v1_m1,1.047213229756,0.436332312999,100.00,-0.000000,10.471976,0.000000,-1.096623,-0.000000,0.000000
00:00:01,MOTB,v1_m1,1.047213143867,0.436335590710,100.00,-1.094620,10.414609,0.000000,-1.090615,-0.114628,0.000000
00:00:02,MOTB,v1_m1,1.047212887142,0.436338832510,100.00,-2.177246,10.243138,0.000000,-1.072659,-0.228001,0.000000
00:00:03,MOTB,v1_m1,1.047212462393,0.436342002881,100.00,-3.236018,9.959441,0.000000,-1.042950,-0.338875,0.000000
00:00:04,MOTB,v1_m1,1.047211874273,0.436345067088,100.00,-4.259336,9.566626,0.000000,-1.001815,-0.446037,0.000000
00:00:05,MOTB,v1_m1,1.047211129227,0.436347991558,100.00,-5.235988,9.068997,0.000000,-0.949703,-0.548311,0.000000
00:00:06,MOTB,v1_m1,1.047210235418,0.436350744251,100.00,-6.155273,8.472006,0.000000,-0.887186,-0.644579,0.000000
00:00:07,MOTB,v1_m1,1.047209202637,0.436353295007,100.00,-7.007119,7.782194,0.000000,-0.814949,-0.733784,0.000000
00:00:08,MOTB,v1_m1,1.047208042201,0.436355615879,100.00,-7.782194,7.007119,0.000000,-0.733784,-0.814949,0.000000
00:00:09,MOTB,v1_m1,1.047206766823,0.436357681441,100.00,-8.472006,6.155273,0.000000,-0.644579,-0.887186,0.000000
00:00:10,MOTB,v1_m1,1.047205390476,0.436359469060,100.00,-9.068997,5.235988,0.000000,-0.548311,-0.949703,0.000000
00:00:11,MOTB,v1_m1,1.047203928241,0.436360959152,100.00,-9.566626,4.259336,0.000000,-0.446037,-1.001815,0.000000
00:00:12,MOTB,v1_m1,1.047202396138,0.436362135391,100.00,-9.959441,3.236018,0.000000,-0.338875,-1.042950,0.000000
00:00:13,MOTB,v1_m1,1.047200810952,0.436362984889,100.00,-10.243138,2.177246,0.000000,-0.228001,-1.072659,0.000000
00:00:14,MOTB,v1_m1,1.047199190052,0.436363498340,100.00,-10.414609,1.094620,0.000000,-0.114628,-1.090615,0.000000
00:00:15,MOTB,v1_m1,1.047197551197,0.436363670117,100.00,-10.471976,0.000000,0.000000,-0.000000,-1.096623,0.000000
00:00:16,MOTB,v1_m1,1.047195912341,0.436363498340,100.00,-10.414609,-1.094620,0.000000,0.114628,-1.090615,0.000000
00:00:17,MOTB,v1_m1,1.047194291441,0.436362984889,100.00,-10.243138,-2.177246,0.000000,0.228001,-1.072659,0.000000
00:00:18,MOTB,v1_m1,1.047192706255,0.436362135391,100.00,-9.959441,-3.236018,0.000000,0.338875,-1.042950,0.000000
00:00:19,MOTB,v1_m1,1.047191174152,0.436360959152,100.00,-9.566626,-4.259336,0.000000,0.446037,-1.001815,0.000000
00:00:20,MOTB,v1_m1,1.047189711917,0.436359469060,100.00,-9.068997,-5.235988,0.000000,0.548311,-0.949703,0.000000
00:00:21,MOTB,v1_m1,1.047188335571,0.436357681441,100.00,-8.472006,-6.155273,0.000000,0.644579,-0.887186,0.000000
00:00:22,MOTB,v1_m1,1.047187060193,0.436355615879,100.00,-7.782194,-7.007119,0.000000,0.733784,-0.814949,0.000000
00:00:23,MOTB,v1_m1,1.047185899756,0.436353295007,100.00,-7.007119,-7.782194,0.000000,0.814949,-0.733784,0.000000
00:00:24,MOTB,v1_m1,1.047184866976,0.436350744251,100.00,-6.155273,-8.472006,0.000000,0.887186,-0.644579,0.000000
00:00:25,MOTB,v1_m1,1.047183973166,0.436347991558,100.00,-5.235988,-9.068997,0.000000,0.949703,-0.548311,0.000000
00:00:26,MOTB,v1_m1,1.047183228120,0.436345067088,100.00,-4.259336,-9.566626,0.000000,1.001815,-0.446037,0.000000
00:00:27,MOTB,v1_m1,1.047182640000,0.436342002881,100.00,-3.236018,-9.959441,0.000000,1.042950,-0.338875,0.000000
00:00:28,MOTB,v1_m1,1.047182215251,0.436338832510,100.00,-2.177246,-10.243138,0.000000,1.072659,-0.228001,0.000000
00:00:29,MOTB,v1_m1,1.047181958526,0.436335590710,100.00,-1.094620,-10.414609,0.000000,1.090615,-0.114628,0.000000
00:00:30,MOTB,v1_m1,1.047181872637,0.436332312999,100.00,-0.000000,-10.471976,0.000000,1.096623,-0.000000,0.000000
00:00:31,MOTB,v1_m1,1.047181958526,0.436329035287,100.00,1.094620,-10.414609,0.000000,1.090615,0.114628,0.000000
00:00:32,MOTB,v1_m1,1.047182215251,0.436325793487,100.00,2.177246,-10.243138,0.000000,1.072659,0.228001,0.000000
00:00:33,MOTB,v1_m1,1.047182640000,0.436322623116,100.00,3.236018,-9.959441,0.000000,1.042950,0.338875,0.000000
00:00:34,MOTB,v1_m1,1.047183228120,0.436319558909,100.00,4.259336,-9.566626,0.000000,1.001815,0.446037,0.000000
00:00:35,MOTB,v1_m1,1.047183973166,0.436316634439,100.00,5.235988,-9.068997,0.000000,0.949703,0.548311,0.000000
00:00:36,MOTB,v1_m1,1.047184866976,0.436313881747,100.00,6.155273,-8.472006,0.000000,0.887186,0.644579,0.000000
00:00:37,MOTB,v1_m1,1.047185899756,0.436311330991,100.00,7.007119,-7.782194,0.000000,0.814949,0.733784,0.000000
00:00:38,MOTB,v1_m1,1.047187060193,0.436309010118,100.00,7.782194,-7.007119,0.000000,0.733784,0.814949,0.000000
00:00:39,MOTB,v1_m1,1.047188335571,0.436306944557,100.00,8.472006,-6.155273,0.000000,0.644579,0.887186,0.000000
00:00:40,MOTB,v1_m1,1.047189711917,0.436305156937,100.00,9.068997,-5.235988,0.000000,0.548311,0.949703,0.000000
